date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-03-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,750.0,20.9908
2021-03-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,586.67,16.4194
2021-03-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,48.33,1.3527
2021-03-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,32.83,0.9189
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,16.0,0.4478
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1195
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,30.0,0.8396
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Sorghum (r'haya),KG,aggregate,Retail,MRU,16.0,0.4478
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,18.0,0.5038
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,18.0,0.5038
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,26.33,0.737
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,50.0,1.3994
2021-03-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,46.67,1.3061
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Millet,KG,aggregate,Retail,MRU,25.0,0.6997
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,53.0,1.4833
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,40.0,1.1195
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,33.0,0.9236
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,16.25,0.4548
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.0,0.6997
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,29.0,0.8116
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,12975.0,363.1402
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,8650.0,242.0935
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,2000.0,55.9754
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4025.0,112.6504
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,170.0,4.7579
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,30.0,0.8396
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,1280.0,35.8242
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,565.0,15.813
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,57.5,1.6093
2021-03-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,81.25,2.274
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,22.5,0.6308
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,37.0,1.0373
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,15.0,0.4205
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,0.5327
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,0.5327
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,15000.0,420.5214
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,2500.0,70.0869
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3600.0,100.9251
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,145.0,4.065
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,24.0,0.6728
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,870.0,24.3902
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,500.0,14.0174
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,55.0,1.5419
2021-04-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,62.5,1.7522
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,50.0,1.4017
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,20.0,0.5607
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.0,0.7009
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,25.0,0.7009
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,21723.08,609.0013
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,3250.0,91.113
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4750.0,133.1651
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,150.0,4.2052
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,30.0,0.841
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,850.0,23.8295
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,990.0,27.7544
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,non-food,Straw,Heap,aggregate,Retail,MRU,300.0,8.4104
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,50.0,1.4017
2021-04-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,100.0,2.8035
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,15.0,0.4205
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,37.0,1.0373
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,28.0,0.785
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,17.5,0.4906
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,13.83,0.3877
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,0.5327
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,0.5327
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,160.0,4.4856
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,25.0,0.7009
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,58.08,1.6282
2021-04-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,90.0,2.5231
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,20.0,0.5607
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,30.0,0.841
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,27.5,0.771
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Sorghum (red),KG,aggregate,Retail,MRU,20.0,0.5607
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,20.0,0.5607
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,2223.08,62.3234
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3494.23,97.9599
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,145.38,4.0758
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,25.0,0.7009
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,860.0,24.1099
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,450.0,12.6156
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,non-food,Straw,Heap,aggregate,Retail,MRU,200.0,5.607
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,48.0,1.3457
2021-04-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,36.15,1.0136
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,22.37,0.6271
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Millet,KG,aggregate,Retail,MRU,27.74,0.7776
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.74,1.0579
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.26,0.8204
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Sorghum (red),KG,aggregate,Retail,MRU,43.0,1.2055
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,40.74,1.142
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,16.37,0.4589
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,18.74,0.5253
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,18.47,0.5179
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,22815.79,639.6353
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,8689.47,243.6073
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1968.42,55.1842
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3736.84,104.7615
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,125.53,3.5191
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,26.63,0.7466
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,880.53,24.6853
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,476.32,13.3534
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,43.47,1.2188
2021-04-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,65.0,1.8223
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,13.4,0.3757
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,26.0,0.7289
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,15.0,0.4205
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,12.0,0.3364
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,20.0,0.5607
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,15.0,0.4205
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16000.0,448.5562
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,7500.0,210.2607
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1800.0,50.4626
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3000.0,84.1043
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,120.0,3.3642
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,25.0,0.7009
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,750.0,21.0261
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,600.0,16.8209
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,48.0,1.3457
2021-04-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,33.4,0.9364
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,17.0,0.4766
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,30.0,0.841
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Sorghum (red),KG,aggregate,Retail,MRU,16.0,0.4486
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,18.74,0.5253
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,18.53,0.5194
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9500.0,266.3302
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,155.83,4.3688
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,25.96,0.7278
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,700.0,19.6243
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,55.0,1.5419
2021-04-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,47.92,1.3433
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Millet,KG,aggregate,Retail,MRU,25.19,0.7063
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,52.73,1.4783
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,40.0,1.1214
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,34.19,0.9586
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,16.12,0.4518
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.19,0.7063
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,26.54,0.744
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,12900.0,361.6484
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,8653.85,242.6085
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1992.31,55.8539
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4019.23,112.6782
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,161.92,4.5395
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,30.0,0.841
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,1289.23,36.1433
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,568.08,15.9259
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,58.65,1.6443
2021-04-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,87.31,2.4477
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Maize (local),KG,aggregate,Retail,MRU,24.0,0.6721
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,40.0,1.1201
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.0,1.0921
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,31.0,0.8681
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,43.67,1.2228
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,15.33,0.4294
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,26.67,0.7468
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.67,0.5787
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16666.67,466.7227
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3766.67,105.4793
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,160.0,4.4805
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,25.0,0.7001
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,886.67,24.8296
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,516.67,14.4684
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,51.33,1.4375
2021-05-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,68.33,1.9136
2021-05-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,50.0,1.4002
